model,run,condition,problem,checkpoint,ckpt_idx,expected_checkpoints,num_checkpoints_present,before_core_passed,before_core_total,before_functionality_passed,before_functionality_total,before_regression_passed,before_regression_total,before_error_passed,before_error_total,before_pytest_exit,before_infra_fail,before_collected,after_core_passed,after_core_total,after_functionality_passed,after_functionality_total,after_regression_passed,after_regression_total,after_error_passed,after_error_total,after_pytest_exit,after_infra_fail,after_collected,has_after_skill,had_error,error_message,steps,cost,elapsed,snapshot_files,stdout_tool_calls,result_is_error,result_error_cat,result_text_head
glm-5-kimi,claude_code-2.0.51_just-solve_none_20260603T1220,just-solve,code_search,checkpoint_4,4,5,5,11,14,8,12,40,47,2,2,1,False,75,,,,,,,,,,,,False,False,,43,5.484716999999997,855.278372,1,47,False,ok,"The implementation is complete. Let me provide a summary of what was implemented:

## Summary

I've extended the `code_search.py` to support **auto-fixes** gene"
glm-5-kimi,claude_code-2.0.51_just-solve_none_20260603T1220,just-solve,code_search,checkpoint_5,5,5,5,12,13,9,14,60,75,2,2,1,False,104,,,,,,,,,,,,False,False,,93,13.210140000000003,2253.981767,1,99,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,code_search,checkpoint_1,1,5,5,7,7,4,4,0,0,2,2,0,False,13,7,7,4,4,0,0,2,2,0,False,13,True,False,,49,3.634659000000001,434.371765,1,48,False,ok,"I've implemented a complete command-line code searcher for Python codebases. Here's what was created:

## Files Created

1. **`code_search.py`** - The main exec"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,code_search,checkpoint_2,2,5,5,1,5,0,5,13,13,1,2,1,False,25,1,5,0,5,13,13,1,2,1,False,25,True,False,,2,0.10436699999999999,13.089447,1,5,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,code_search,checkpoint_3,3,5,5,7,8,8,12,23,25,2,2,1,False,47,7,8,8,12,23,25,2,2,1,False,47,True,False,,89,14.010035999999996,1106.319887,1,99,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,code_search,checkpoint_4,4,5,5,11,14,10,12,40,47,2,2,1,False,75,11,14,10,12,40,47,2,2,1,False,75,True,False,,15,1.7175479999999999,257.895513,1,16,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,code_search,checkpoint_5,5,5,5,11,13,11,14,65,75,2,2,1,False,104,11,13,11,14,65,75,2,2,1,False,104,True,False,,81,16.019909999999992,1133.583605,4,84,False,ok,"I've successfully implemented support for four new languages (Rust, Java, Go, and Haskell) in the code_search.py tool. The implementation is complete and workin"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,database_migration,checkpoint_1,1,5,5,4,4,17,17,0,0,18,18,0,False,39,4,4,17,17,0,0,18,18,0,False,39,True,False,,61,5.259222000000001,491.792711,1,60,False,ok,"I've successfully implemented the Database Migration Tool for SQLite. Here's a summary of what was built:

## Implementation Summary

### Files Created:
1. **`m"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,database_migration,checkpoint_2,2,5,5,0,3,0,10,39,39,10,10,1,False,62,0,3,0,10,39,39,10,10,1,False,62,True,False,,2,0.102639,18.083643,1,4,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,database_migration,checkpoint_3,3,5,5,3,3,7,8,48,62,12,14,1,False,87,3,3,7,8,48,62,12,14,1,False,87,True,False,,77,16.121045999999993,1097.84003,1,93,False,ok,"The implementation is complete. Let me provide a summary of what was implemented:

## Summary

I have successfully implemented a database migration tool for SQL"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,database_migration,checkpoint_4,4,5,5,5,6,8,18,74,87,4,6,1,False,117,5,6,8,18,74,87,4,6,1,False,117,True,False,,87,16.096744199999996,1116.875075,1,89,False,ok,"I have implemented the rollback support for the database migration tool. Here's a summary of the changes made:

## Summary of Implementation

### 1. Extended `_"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,database_migration,checkpoint_5,5,5,5,1,3,5,7,91,117,7,10,1,False,137,1,3,5,7,91,117,7,10,1,False,137,True,False,,78,15.840378000000007,1212.714376,1,83,False,ok,I have successfully implemented the Database Migration Tool with full support for dependency management and migration chains. Here's a summary of what was imple
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_1,1,7,7,4,4,33,34,0,0,12,12,1,False,49,4,4,33,34,0,0,12,12,1,False,49,True,False,,39,2.5934946,529.051948,1,39,False,ok,"The implementation is complete and tested. Here's a summary:

## Implementation Summary

I've created `datagate.py` that fully implements the specification:

##"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_2,2,7,7,7,9,32,33,49,50,30,30,1,False,121,7,9,32,33,49,50,30,30,1,False,121,True,False,,24,0.926991,482.133011,1,7,False,ok,"The implementation is complete. Here's a summary of what was implemented in `/workspace/datagate.py`:

### Changes made to `handle_dataset` and new helper funct"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_3,3,7,7,5,5,33,34,118,122,13,13,1,False,173,5,5,33,34,118,122,13,13,1,False,173,True,False,,32,2.7826097999999995,684.948896,1,37,False,ok,"The implementation is complete and all tests pass. Here's a summary of what was implemented:

## Summary

I've implemented column-level filtering for the `/data"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_4,4,7,7,1,12,1,32,169,174,4,15,1,False,232,1,12,1,32,169,174,4,15,1,False,232,True,False,,2,0.100719,37.249416,1,4,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_5,5,7,7,0,6,1,17,6,233,4,20,1,False,275,0,6,1,17,6,233,4,20,1,False,275,True,False,,16,0.6779826,205.3191,1,13,False,ok,"The implementation is complete. Here's a summary of the changes made to `datagate.py`:

### 1. `CACHE_ENABLED` environment variable (`datagate.py:22-43`)
- Adde"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_6,6,7,7,12,12,54,55,229,276,10,10,1,False,344,12,12,54,55,229,276,10,10,1,False,344,True,False,,46,6.154297200000002,1045.056962,2,48,False,quota_403,"The implementation is complete and all tests pass. Let me provide a summary of what was implemented:

## Summary

I've successfully implemented the datagate spe"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,datagate,checkpoint_7,7,7,7,11,16,30,34,305,353,2,2,1,False,394,11,16,30,34,305,353,2,2,1,False,394,True,False,,48,5.3900622,997.251161,2,58,False,ok,"The implementation is complete. Here's a summary of all changes made to `datagate.py`:

## Changes Summary

### 1. `requirements.txt` - Added `openpyxl>=3.1.0` "
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,env_manager,checkpoint_1,1,5,5,1,2,22,24,0,0,31,40,1,False,66,1,2,22,24,0,0,31,40,1,False,66,True,False,,99,9.414151799999992,1433.484384,1,99,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,env_manager,checkpoint_2,2,5,5,3,3,25,26,54,66,23,23,1,False,118,3,3,25,26,54,66,23,23,1,False,118,True,False,,18,2.2766040000000003,485.832964,1,23,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,env_manager,checkpoint_3,3,5,5,3,3,54,56,104,118,9,10,1,False,187,3,3,54,56,104,118,9,10,1,False,187,True,False,,77,12.340001999999998,1434.14649,1,96,False,ok,The implementation is complete. Let me provide a summary of what was implemented:
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,env_manager,checkpoint_4,4,5,5,4,4,14,18,167,187,25,26,1,False,235,4,4,14,18,167,187,25,26,1,False,235,True,False,,59,10.54542,1229.921334,1,63,False,ok,"The implementation is complete. Let me provide a summary of what was implemented:

## Summary

I've implemented the Profile Composition feature for the rig.py p"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,env_manager,checkpoint_5,5,5,5,4,4,41,54,210,235,11,11,1,False,304,4,4,41,54,210,235,11,11,1,False,304,True,False,,33,5.1794129999999985,578.527762,1,52,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,etl_pipeline,checkpoint_1,1,5,5,6,6,13,13,0,0,19,22,1,False,41,6,6,13,13,0,0,19,22,1,False,41,True,False,,42,3.070956,522.690504,1,41,False,ok,"The ETL pipeline parser implementation is complete with:

- `etl_pipeline.py` - The CLI program that reads JSON from STDIN and outputs JSON to STDOUT
- `require"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,etl_pipeline,checkpoint_2,2,5,5,16,16,11,11,37,41,5,5,1,False,73,16,16,11,11,37,41,5,5,1,False,73,True,False,,72,11.812508999999995,1604.368468,1,73,False,ok,"All tests pass! The implementation is complete. Let me provide a summary:

## Summary

I have successfully implemented the Linear ETL Executor for checkpoint 2."
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,etl_pipeline,checkpoint_3,3,5,5,4,4,31,31,69,73,8,9,1,False,117,4,4,31,31,69,73,8,9,1,False,117,True,False,,43,6.019977000000002,827.580608,1,46,False,ok,"I have successfully implemented the `branch` step functionality for the ETL pipeline. Here's a summary of the changes made:

## Changes Made

### 1. Parser/Vali"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,etl_pipeline,checkpoint_4,4,5,5,3,3,7,7,112,117,7,7,1,False,134,0,3,0,7,0,117,0,7,1,False,134,True,False,,58,9.984513,1147.416713,1,59,False,ok,"The implementation is complete. Here's a summary of what was added to support reusable sub-pipelines:

## Summary of Changes

### 1. Expression Language Extensi"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,etl_pipeline,checkpoint_5,5,5,5,4,4,18,18,129,134,8,8,1,False,164,4,4,18,18,129,134,8,8,1,False,164,True,False,,49,8.026506,946.738371,1,51,False,ok,"All tests pass. The implementation is complete and working correctly. Let me create a summary:

## Summary

I have successfully implemented the Composable Pipel"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_1,1,6,6,3,3,6,6,0,0,3,3,0,False,12,3,3,6,6,0,0,3,3,0,False,12,True,False,,58,7.243815000000001,1181.108596,1,97,False,ok,"The implementation is complete. Let me provide a final summary:

## Summary

I have implemented the EVE Online Industry Recipe Planner as specified:

**Files cr"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_2,2,6,6,7,7,10,11,12,12,3,3,1,False,33,7,7,10,11,12,12,3,3,1,False,33,True,False,,73,11.283195,1409.247383,1,79,False,ok,The implementation is complete. I've extended the `industry.py` CLI to support the `invention` command for Tech II and Tech III items. Here's a summary of what 
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_3,3,6,6,5,5,4,7,32,33,5,5,1,False,50,5,5,4,7,32,33,5,5,1,False,50,True,False,,35,4.139853,575.579329,1,36,False,ok,"The implementation is complete. The `recipe` command now supports:

1. **`--material-efficiency` / `-me`**: Integer in range [0,10], default 0. Applies ME reduc"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_4,4,6,6,0,2,0,5,46,50,2,2,1,False,59,0,2,0,5,46,50,2,2,1,False,59,True,False,,8,0.5252129999999999,180.215634,1,20,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_5,5,6,6,0,3,0,8,48,59,3,3,1,False,73,0,3,0,8,48,59,3,3,1,False,73,True,False,,17,1.5620430000000003,366.763224,1,41,False,ok,"Now I understand the data structure. Let me implement the plan command. This is a complex implementation, so I'll write it step by step."
glm-5-kimi,claude_code-2.0.51_review_refactor_20260604T2242,review_refactor,eve_industry,checkpoint_6,6,6,6,0,2,0,3,51,73,2,2,1,False,80,0,2,0,3,51,73,2,2,1,False,80,True,False,,74,16.767744,5222.913402,1,83,False,ok,"The implementation is complete and working. Let me provide a summary of what was implemented:

## Summary

I have successfully extended the planner to incorpora"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_1,1,7,7,4,4,32,34,0,0,12,12,1,False,49,4,4,32,34,0,0,12,12,1,False,49,True,False,,18,0.2106752,523.020081,1,18,,,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_2,2,7,7,7,9,32,33,48,50,30,30,1,False,121,7,9,32,33,48,50,30,30,1,False,121,True,False,,19,1.6225260000000001,834.851069,1,21,False,ok,"The implementation is complete. I've successfully implemented all the datagate specification requirements:

**Summary of changes to `/workspace/datagate.py`:**
"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_3,3,7,7,0,5,6,34,117,122,0,13,1,False,173,0,5,6,34,117,122,0,13,1,False,173,True,False,,1,0.05637299999999999,84.461183,1,3,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_4,4,7,7,12,12,29,32,123,174,15,15,1,False,232,12,12,29,32,123,174,15,15,1,False,232,True,False,,32,3.5282880000000003,1733.435421,1,34,False,ok,"I have successfully implemented all the features specified in the requirements. Here's a summary of what was implemented:

## Implementation Summary

### 1. CSV"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_5,5,7,7,6,6,17,17,179,233,15,20,1,False,275,6,6,17,17,179,233,15,20,1,False,275,True,False,,20,1.7245289999999995,648.585356,1,22,False,ok,"The caching and cache controls implementation is complete. Here's a summary of what was added:

## Changes Made to `/workspace/datagate.py`

### 1. CACHE_ENABLE"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_6,6,7,7,12,12,54,55,217,276,10,10,1,False,344,12,12,54,55,217,276,10,10,1,False,344,True,False,,24,3.08856,542.830529,1,25,False,quota_403,"The implementation is complete. Here's a summary of what was implemented:

## Implemented Features

### 1. Configuration Loading
- Configuration sources in orde"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,datagate,checkpoint_7,7,7,7,16,16,31,34,293,353,2,2,1,False,394,16,16,31,34,293,353,2,2,1,False,394,True,False,,66,9.567543000000002,5967.37863,1,70,False,ok,"I have successfully implemented the optional dataset enrichment feature for `/convert`. Here's a summary of the changes made to `/workspace/datagate.py`:

## Ch"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,etl_pipeline,checkpoint_1,1,5,5,6,6,13,13,0,0,18,22,1,False,41,6,6,13,13,0,0,18,22,1,False,41,True,False,,60,4.385934,982.89651,1,59,False,ok,"All tests pass! The program:

1. **Validates** the JSON input format from STDIN
2. **Normalizes** pipeline steps according to the specification:
   - Trims and "
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,etl_pipeline,checkpoint_2,2,5,5,16,16,11,11,37,41,5,5,1,False,73,16,16,11,11,37,41,5,5,1,False,73,True,False,,65,7.6526879999999995,2244.149063,1,67,False,ok,"The implementation is complete. Here's a summary of what was implemented:

## Summary

Extended the ETL Pipeline CLI with `--execute` flag to support full pipel"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,etl_pipeline,checkpoint_3,3,5,5,0,4,0,31,69,73,0,9,1,False,117,0,4,0,31,69,73,0,9,1,False,117,True,False,,1,0.055188,21.629317,1,3,False,ok,
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,etl_pipeline,checkpoint_4,4,5,5,3,3,5,7,69,117,7,7,1,False,134,3,3,5,7,69,117,7,7,1,False,134,True,False,,51,8.567033999999998,2563.076322,1,56,False,ok,"The implementation is complete. Here's a summary of the changes made to implement the reusable sub-pipelines feature:

## Summary of Changes

### 1. Parser Exte"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,etl_pipeline,checkpoint_5,5,5,5,4,4,17,18,84,134,8,8,1,False,164,4,4,17,18,84,134,8,8,1,False,164,True,False,,60,8.998233000000003,4247.431014,1,62,False,ok,"I've successfully implemented the composable pipeline library feature as specified. Here's a summary of the changes:

## Implementation Summary

### Key Feature"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,eve_jump_planner,checkpoint_1,1,3,3,1,2,0,9,0,0,0,0,1,False,11,1,2,0,9,0,0,0,0,1,False,11,True,False,,67,9.476496000000001,3035.085672,1,75,False,ok,"I've successfully implemented the Jump Freighter logistics planning tool. Here's a summary of what was created:

## Files Created

1. **`did_he_say_jump.py`** -"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,eve_jump_planner,checkpoint_2,2,3,3,0,1,0,7,1,11,0,0,1,False,19,0,1,0,7,1,11,0,0,1,False,19,True,False,,51,6.763113000000001,1313.769509,1,53,False,ok,"I have successfully implemented the `--cloak` feature for the Jump Freighter Logistics Planning Tool. Here's what was added:

## Summary of Changes

### 1. Adde"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,eve_jump_planner,checkpoint_3,3,3,3,0,1,1,11,1,19,0,0,1,False,31,0,1,1,11,1,19,0,0,1,False,31,True,False,,97,18.980418,7139.971749,1,103,False,ok,"The implementation is now complete. Let me summarize what was done:

## Summary

I extended the `did_he_say_jump.py` program to support High Security (HS) desti"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,eve_route_planner,checkpoint_1,1,3,3,1,1,8,10,0,0,0,0,1,False,11,1,1,8,10,0,0,0,0,1,False,11,True,False,,46,6.320849999999998,1760.914129,1,48,False,ok,"I've successfully implemented the EVE Online travel planning CLI application. Here's a summary of what was created:

## Files Created

1. **`hauling.py`** - The"
glm-5-kimi,claude_code-2.0.51_review_refactor_20260605T1540,review_refactor,eve_route_planner,checkpoint_2,2,3,3,0,2,0,12,1,11,0,0,1,False,25,0,2,0,12,1,11,0,0,1,False,25,True,False,,46,9.371840999999996,1994.181236,1,49,False,ok,"I've successfully implemented the cargo hauling operations extension for the EVE Online Travel Planner. The implementation includes:

## Summary of Changes

###"
